sequence,urn,document,lexeme
272,urn:cts:compnov:bible.genesis:11.6,vulgate,ls.n46529
272,urn:cts:compnov:bible.genesis:11.6,vulgate,ls.n8883
272,urn:cts:compnov:bible.genesis:11.6,vulgate,ls.n17516
272,urn:cts:compnov:bible.genesis:11.6,vulgate,lexent.n15868
272,urn:cts:compnov:bible.genesis:11.6,targum,ls.n13804
272,urn:cts:compnov:bible.genesis:11.6,targum,ls.n46529
272,urn:cts:compnov:bible.genesis:11.6,targum,ls.n6614
272,urn:cts:compnov:bible.genesis:11.6,targum,ls.n17516
272,urn:cts:compnov:bible.genesis:11.6,septuagint,ls.n13804
272,urn:cts:compnov:bible.genesis:11.6,septuagint,ls.n6614
272,urn:cts:compnov:bible.genesis:11.6,septuagint,ls.n17516
272,urn:cts:compnov:bible.genesis:11.6,septuagint,ls.n46529
273,urn:cts:compnov:bible.genesis:11.7,vulgate,ls.n50442
273,urn:cts:compnov:bible.genesis:11.7,vulgate,ls.n4453
273,urn:cts:compnov:bible.genesis:11.7,targum,ls.n3120
273,urn:cts:compnov:bible.genesis:11.7,targum,ls.n4453
273,urn:cts:compnov:bible.genesis:11.7,septuagint,ls.n4453
274,urn:cts:compnov:bible.genesis:11.8,vulgate,ls.n14559
274,urn:cts:compnov:bible.genesis:11.8,vulgate,ls.n7622
274,urn:cts:compnov:bible.genesis:11.8,targum,ls.n46529
274,urn:cts:compnov:bible.genesis:11.8,septuagint,ls.n7622
275,urn:cts:compnov:bible.genesis:11.9,vulgate,ls.n46529
275,urn:cts:compnov:bible.genesis:11.9,targum,ls.n46529
275,urn:cts:compnov:bible.genesis:11.9,septuagint,ls.n46529
276,urn:cts:compnov:bible.genesis:11.10,vulgate,ls.n46529
276,urn:cts:compnov:bible.genesis:11.10,vulgate,ls.n19570
276,urn:cts:compnov:bible.genesis:11.10,targum,ls.n46529
276,urn:cts:compnov:bible.genesis:11.10,targum,ls.n19570
276,urn:cts:compnov:bible.genesis:11.10,septuagint,ls.n46529
276,urn:cts:compnov:bible.genesis:11.10,septuagint,ls.n19570
277,urn:cts:compnov:bible.genesis:11.11,vulgate,ls.n51238
277,urn:cts:compnov:bible.genesis:11.11,vulgate,ls.n19570
277,urn:cts:compnov:bible.genesis:11.11,targum,ls.n19570
277,urn:cts:compnov:bible.genesis:11.11,septuagint,ls.n19570
277,urn:cts:compnov:bible.genesis:11.11,septuagint,ls.n29707
277,urn:cts:compnov:bible.genesis:11.11,septuagint,ls.n46529
278,urn:cts:compnov:bible.genesis:11.12,vulgate,ls.n51238
278,urn:cts:compnov:bible.genesis:11.12,vulgate,ls.n19570
278,urn:cts:compnov:bible.genesis:11.12,targum,ls.n19570
278,urn:cts:compnov:bible.genesis:11.12,septuagint,ls.n19570
279,urn:cts:compnov:bible.genesis:11.13,vulgate,ls.n51238
279,urn:cts:compnov:bible.genesis:11.13,vulgate,ls.n19570
279,urn:cts:compnov:bible.genesis:11.13,targum,ls.n19570
279,urn:cts:compnov:bible.genesis:11.13,septuagint,ls.n19570
279,urn:cts:compnov:bible.genesis:11.13,septuagint,ls.n29707
279,urn:cts:compnov:bible.genesis:11.13,septuagint,ls.n46529
280,urn:cts:compnov:bible.genesis:11.14,vulgate,ls.n51238
280,urn:cts:compnov:bible.genesis:11.14,vulgate,ls.n19570
280,urn:cts:compnov:bible.genesis:11.14,targum,ls.n19570
280,urn:cts:compnov:bible.genesis:11.14,septuagint,ls.n19570
281,urn:cts:compnov:bible.genesis:11.15,vulgate,ls.n51238
281,urn:cts:compnov:bible.genesis:11.15,vulgate,ls.n19570
281,urn:cts:compnov:bible.genesis:11.15,targum,ls.n19570
281,urn:cts:compnov:bible.genesis:11.15,septuagint,ls.n19570
281,urn:cts:compnov:bible.genesis:11.15,septuagint,ls.n29707
281,urn:cts:compnov:bible.genesis:11.15,septuagint,ls.n46529
282,urn:cts:compnov:bible.genesis:11.16,vulgate,ls.n51238
282,urn:cts:compnov:bible.genesis:11.16,vulgate,ls.n19570
282,urn:cts:compnov:bible.genesis:11.16,targum,ls.n19570
282,urn:cts:compnov:bible.genesis:11.16,septuagint,ls.n19570
283,urn:cts:compnov:bible.genesis:11.17,vulgate,ls.n51238
283,urn:cts:compnov:bible.genesis:11.17,vulgate,ls.n19570
283,urn:cts:compnov:bible.genesis:11.17,targum,ls.n19570
283,urn:cts:compnov:bible.genesis:11.17,septuagint,ls.n19570
284,urn:cts:compnov:bible.genesis:11.18,vulgate,ls.n51238
284,urn:cts:compnov:bible.genesis:11.18,vulgate,ls.n19570
284,urn:cts:compnov:bible.genesis:11.18,targum,ls.n19570
284,urn:cts:compnov:bible.genesis:11.18,septuagint,ls.n29707
284,urn:cts:compnov:bible.genesis:11.18,septuagint,ls.n46529
284,urn:cts:compnov:bible.genesis:11.18,septuagint,ls.n19570
285,urn:cts:compnov:bible.genesis:11.19,vulgate,ls.n51238
285,urn:cts:compnov:bible.genesis:11.19,vulgate,ls.n19570
285,urn:cts:compnov:bible.genesis:11.19,vulgate,ls.n14847
285,urn:cts:compnov:bible.genesis:11.19,targum,ls.n19570
285,urn:cts:compnov:bible.genesis:11.19,targum,ls.n14847
285,urn:cts:compnov:bible.genesis:11.19,septuagint,ls.n19570
286,urn:cts:compnov:bible.genesis:11.20,vulgate,ls.n51238
286,urn:cts:compnov:bible.genesis:11.20,vulgate,ls.n19570
286,urn:cts:compnov:bible.genesis:11.20,targum,ls.n19570
286,urn:cts:compnov:bible.genesis:11.20,septuagint,ls.n19570
287,urn:cts:compnov:bible.genesis:11.21,vulgate,ls.n51238
287,urn:cts:compnov:bible.genesis:11.21,vulgate,ls.n19570
287,urn:cts:compnov:bible.genesis:11.21,vulgate,ls.n14847
287,urn:cts:compnov:bible.genesis:11.21,targum,ls.n19570
287,urn:cts:compnov:bible.genesis:11.21,targum,ls.n14847
287,urn:cts:compnov:bible.genesis:11.21,septuagint,ls.n19570
288,urn:cts:compnov:bible.genesis:11.22,vulgate,ls.n51238
288,urn:cts:compnov:bible.genesis:11.22,vulgate,ls.n19570
288,urn:cts:compnov:bible.genesis:11.22,targum,ls.n19570
288,urn:cts:compnov:bible.genesis:11.22,septuagint,ls.n19570
289,urn:cts:compnov:bible.genesis:11.23,vulgate,ls.n51238
289,urn:cts:compnov:bible.genesis:11.23,vulgate,ls.n19570
289,urn:cts:compnov:bible.genesis:11.23,vulgate,ls.n14847
289,urn:cts:compnov:bible.genesis:11.23,targum,ls.n19570
289,urn:cts:compnov:bible.genesis:11.23,targum,ls.n14847
289,urn:cts:compnov:bible.genesis:11.23,septuagint,ls.n19570
290,urn:cts:compnov:bible.genesis:11.24,vulgate,ls.n51238
290,urn:cts:compnov:bible.genesis:11.24,vulgate,ls.n19570
290,urn:cts:compnov:bible.genesis:11.24,targum,ls.n19570
290,urn:cts:compnov:bible.genesis:11.24,septuagint,ls.n19570
291,urn:cts:compnov:bible.genesis:11.25,vulgate,ls.n51238
291,urn:cts:compnov:bible.genesis:11.25,vulgate,ls.n19570
291,urn:cts:compnov:bible.genesis:11.25,targum,ls.n19570
291,urn:cts:compnov:bible.genesis:11.25,septuagint,ls.n19570
292,urn:cts:compnov:bible.genesis:11.26,vulgate,ls.n51238
292,urn:cts:compnov:bible.genesis:11.26,vulgate,ls.n19570
292,urn:cts:compnov:bible.genesis:11.26,targum,ls.n19570
292,urn:cts:compnov:bible.genesis:11.26,septuagint,ls.n29707
292,urn:cts:compnov:bible.genesis:11.26,septuagint,ls.n46529
292,urn:cts:compnov:bible.genesis:11.26,septuagint,ls.n19570
293,urn:cts:compnov:bible.genesis:11.27,vulgate,ls.n46529
293,urn:cts:compnov:bible.genesis:11.27,vulgate,ls.n19570
293,urn:cts:compnov:bible.genesis:11.27,targum,ls.n46529
293,urn:cts:compnov:bible.genesis:11.27,targum,ls.n19570
293,urn:cts:compnov:bible.genesis:11.27,septuagint,ls.n19570
294,urn:cts:compnov:bible.genesis:11.28,vulgate,ls.n29707
294,urn:cts:compnov:bible.genesis:11.28,vulgate,ls.n46529
294,urn:cts:compnov:bible.genesis:11.28,targum,ls.n29707
294,urn:cts:compnov:bible.genesis:11.28,targum,ls.n46529
294,urn:cts:compnov:bible.genesis:11.28,septuagint,ls.n29707
294,urn:cts:compnov:bible.genesis:11.28,septuagint,ls.n46529
294,urn:cts:compnov:bible.genesis:11.28,septuagint,ls.n30423
295,urn:cts:compnov:bible.genesis:11.29,vulgate,ls.n14847
295,urn:cts:compnov:bible.genesis:11.29,targum,ls.n363
295,urn:cts:compnov:bible.genesis:11.29,septuagint,ls.n363
296,urn:cts:compnov:bible.genesis:11.30,vulgate,ls.n46529
296,urn:cts:compnov:bible.genesis:11.30,vulgate,ls.n20077
296,urn:cts:compnov:bible.genesis:11.30,targum,ls.n46529
296,urn:cts:compnov:bible.genesis:11.30,septuagint,ls.n46529
296,urn:cts:compnov:bible.genesis:11.30,septuagint,ls.n19570
297,urn:cts:compnov:bible.genesis:11.31,vulgate,ls.n17964
297,urn:cts:compnov:bible.genesis:11.31,vulgate,lexent.n15868
297,urn:cts:compnov:bible.genesis:11.31,vulgate,ls.n50442
297,urn:cts:compnov:bible.genesis:11.31,vulgate,ls.n20088
297,urn:cts:compnov:bible.genesis:11.31,targum,ls.n17964
297,urn:cts:compnov:bible.genesis:11.31,targum,ls.n46529
297,urn:cts:compnov:bible.genesis:11.31,targum,lexent.n15868
297,urn:cts:compnov:bible.genesis:11.31,targum,ls.n20088
297,urn:cts:compnov:bible.genesis:11.31,septuagint,ls.n363
297,urn:cts:compnov:bible.genesis:11.31,septuagint,lexent.n15868
298,urn:cts:compnov:bible.genesis:11.32,vulgate,ls.n17516
298,urn:cts:compnov:bible.genesis:11.32,vulgate,ls.n46529
298,urn:cts:compnov:bible.genesis:11.32,vulgate,ls.n29707
298,urn:cts:compnov:bible.genesis:11.32,targum,ls.n46529
298,urn:cts:compnov:bible.genesis:11.32,targum,ls.n14847
298,urn:cts:compnov:bible.genesis:11.32,targum,ls.n29707
298,urn:cts:compnov:bible.genesis:11.32,septuagint,ls.n17516
298,urn:cts:compnov:bible.genesis:11.32,septuagint,ls.n46529
298,urn:cts:compnov:bible.genesis:11.32,septuagint,ls.n14847
298,urn:cts:compnov:bible.genesis:11.32,septuagint,ls.n29707
299,urn:cts:compnov:bible.genesis:12.1,vulgate,ls.n13804
299,urn:cts:compnov:bible.genesis:12.1,vulgate,ls.n50442
299,urn:cts:compnov:bible.genesis:12.1,vulgate,ls.n29616
299,urn:cts:compnov:bible.genesis:12.1,targum,ls.n13804
299,urn:cts:compnov:bible.genesis:12.1,targum,ls.n38619
299,urn:cts:compnov:bible.genesis:12.1,targum,ls.n29616
299,urn:cts:compnov:bible.genesis:12.1,septuagint,ls.n13804
299,urn:cts:compnov:bible.genesis:12.1,septuagint,ls.n29616
300,urn:cts:compnov:bible.genesis:12.2,vulgate,ls.n17516
300,urn:cts:compnov:bible.genesis:12.2,vulgate,ls.n46529
300,urn:cts:compnov:bible.genesis:12.2,targum,ls.n17516
300,urn:cts:compnov:bible.genesis:12.2,targum,ls.n46529
300,urn:cts:compnov:bible.genesis:12.2,septuagint,ls.n17516
300,urn:cts:compnov:bible.genesis:12.2,septuagint,ls.n46529
302,urn:cts:compnov:bible.genesis:12.4,vulgate,ls.n46529
302,urn:cts:compnov:bible.genesis:12.4,vulgate,ls.n15868
302,urn:cts:compnov:bible.genesis:12.4,vulgate,lexent.n15868
302,urn:cts:compnov:bible.genesis:12.4,targum,ls.n26988
302,urn:cts:compnov:bible.genesis:12.4,targum,ls.n46529
302,urn:cts:compnov:bible.genesis:12.4,targum,lexent.n15868
302,urn:cts:compnov:bible.genesis:12.4,septuagint,ls.n26988
302,urn:cts:compnov:bible.genesis:12.4,septuagint,ls.n46529
302,urn:cts:compnov:bible.genesis:12.4,septuagint,ls.n15868
302,urn:cts:compnov:bible.genesis:12.4,septuagint,lexent.n15868
303,urn:cts:compnov:bible.genesis:12.5,vulgate,ls.n17964
303,urn:cts:compnov:bible.genesis:12.5,vulgate,ls.n37191
303,urn:cts:compnov:bible.genesis:12.5,vulgate,ls.n17516
303,urn:cts:compnov:bible.genesis:12.5,vulgate,ls.n46529
303,urn:cts:compnov:bible.genesis:12.5,vulgate,lexent.n15868
303,urn:cts:compnov:bible.genesis:12.5,vulgate,ls.n50442
303,urn:cts:compnov:bible.genesis:12.5,targum,ls.n17964
303,urn:cts:compnov:bible.genesis:12.5,targum,ls.n37191
303,urn:cts:compnov:bible.genesis:12.5,targum,ls.n45870
303,urn:cts:compnov:bible.genesis:12.5,targum,ls.n46529
303,urn:cts:compnov:bible.genesis:12.5,targum,lexent.n15868
303,urn:cts:compnov:bible.genesis:12.5,septuagint,ls.n363
303,urn:cts:compnov:bible.genesis:12.5,septuagint,ls.n37191
303,urn:cts:compnov:bible.genesis:12.5,septuagint,ls.n46529
303,urn:cts:compnov:bible.genesis:12.5,septuagint,lexent.n15868
304,urn:cts:compnov:bible.genesis:12.6,vulgate,ls.n46529
304,urn:cts:compnov:bible.genesis:12.6,targum,ls.n29751
304,urn:cts:compnov:bible.genesis:12.6,septuagint,ls.n20088
305,urn:cts:compnov:bible.genesis:12.7,vulgate,ls.n3120
305,urn:cts:compnov:bible.genesis:12.7,vulgate,ls.n13804
305,urn:cts:compnov:bible.genesis:12.7,vulgate,ls.n14599
305,urn:cts:compnov:bible.genesis:12.7,targum,ls.n3120
305,urn:cts:compnov:bible.genesis:12.7,targum,ls.n13804
305,urn:cts:compnov:bible.genesis:12.7,targum,ls.n14599
305,urn:cts:compnov:bible.genesis:12.7,septuagint,ls.n3120
305,urn:cts:compnov:bible.genesis:12.7,septuagint,ls.n13804
305,urn:cts:compnov:bible.genesis:12.7,septuagint,ls.n14599
306,urn:cts:compnov:bible.genesis:12.8,vulgate,ls.n46529
306,urn:cts:compnov:bible.genesis:12.8,vulgate,ls.n33000
306,urn:cts:compnov:bible.genesis:12.8,vulgate,ls.n47751
306,urn:cts:compnov:bible.genesis:12.8,vulgate,ls.n20077
306,urn:cts:compnov:bible.genesis:12.8,targum,ls.n46529
306,urn:cts:compnov:bible.genesis:12.8,targum,ls.n33000
306,urn:cts:compnov:bible.genesis:12.8,targum,ls.n47751
306,urn:cts:compnov:bible.genesis:12.8,targum,ls.n20077
306,urn:cts:compnov:bible.genesis:12.8,septuagint,ls.n33000
306,urn:cts:compnov:bible.genesis:12.8,septuagint,ls.n45294
307,urn:cts:compnov:bible.genesis:12.9,vulgate,ls.n50077
307,urn:cts:compnov:bible.genesis:12.9,targum,ls.n38618
307,urn:cts:compnov:bible.genesis:12.9,targum,ls.n46529
307,urn:cts:compnov:bible.genesis:12.9,targum,ls.n38619
307,urn:cts:compnov:bible.genesis:12.9,septuagint,ls.n46529
307,urn:cts:compnov:bible.genesis:12.9,septuagint,ls.n13352
308,urn:cts:compnov:bible.genesis:12.10,vulgate,ls.n17516
308,urn:cts:compnov:bible.genesis:12.10,vulgate,ls.n46529
308,urn:cts:compnov:bible.genesis:12.10,targum,ls.n46529
308,urn:cts:compnov:bible.genesis:12.10,septuagint,ls.n17516
308,urn:cts:compnov:bible.genesis:12.10,septuagint,ls.n46529
308,urn:cts:compnov:bible.genesis:12.10,septuagint,ls.n20088
309,urn:cts:compnov:bible.genesis:12.11,vulgate,ls.n46529
309,urn:cts:compnov:bible.genesis:12.11,vulgate,ls.n13804
309,urn:cts:compnov:bible.genesis:12.11,vulgate,ls.n31212
309,urn:cts:compnov:bible.genesis:12.11,targum,ls.n17516
309,urn:cts:compnov:bible.genesis:12.11,targum,ls.n46529
309,urn:cts:compnov:bible.genesis:12.11,targum,ls.n13804
309,urn:cts:compnov:bible.genesis:12.11,targum,ls.n8938
309,urn:cts:compnov:bible.genesis:12.11,targum,ls.n49372
309,urn:cts:compnov:bible.genesis:12.11,septuagint,ls.n17516
309,urn:cts:compnov:bible.genesis:12.11,septuagint,ls.n46529
309,urn:cts:compnov:bible.genesis:12.11,septuagint,ls.n13804
309,urn:cts:compnov:bible.genesis:12.11,septuagint,ls.n31212
310,urn:cts:compnov:bible.genesis:12.12,vulgate,ls.n50883
310,urn:cts:compnov:bible.genesis:12.12,vulgate,ls.n13804
310,urn:cts:compnov:bible.genesis:12.12,vulgate,ls.n46529
310,urn:cts:compnov:bible.genesis:12.12,vulgate,ls.n24257
310,urn:cts:compnov:bible.genesis:12.12,targum,ls.n46529
310,urn:cts:compnov:bible.genesis:12.12,targum,ls.n13804
310,urn:cts:compnov:bible.genesis:12.12,targum,ls.n24257
310,urn:cts:compnov:bible.genesis:12.12,septuagint,ls.n46529
310,urn:cts:compnov:bible.genesis:12.12,septuagint,ls.n13804
310,urn:cts:compnov:bible.genesis:12.12,septuagint,ls.n24257
311,urn:cts:compnov:bible.genesis:12.13,vulgate,ls.n46529
311,urn:cts:compnov:bible.genesis:12.13,vulgate,ls.n51238
311,urn:cts:compnov:bible.genesis:12.13,targum,ls.n46529
311,urn:cts:compnov:bible.genesis:12.13,septuagint,ls.n46529
312,urn:cts:compnov:bible.genesis:12.14,vulgate,ls.n46529
312,urn:cts:compnov:bible.genesis:12.14,vulgate,ls.n50883
312,urn:cts:compnov:bible.genesis:12.14,targum,ls.n17516
312,urn:cts:compnov:bible.genesis:12.14,targum,ls.n46529
312,urn:cts:compnov:bible.genesis:12.14,septuagint,ls.n17516
312,urn:cts:compnov:bible.genesis:12.14,septuagint,ls.n46529
313,urn:cts:compnov:bible.genesis:12.15,vulgate,ls.n31472
313,urn:cts:compnov:bible.genesis:12.15,vulgate,ls.n26064
313,urn:cts:compnov:bible.genesis:12.15,vulgate,lexent.n15868
313,urn:cts:compnov:bible.genesis:12.15,vulgate,ls.n48489
313,urn:cts:compnov:bible.genesis:12.15,vulgate,ls.n46529
313,urn:cts:compnov:bible.genesis:12.15,targum,lexent.n15868
313,urn:cts:compnov:bible.genesis:12.15,targum,ls.n26064
313,urn:cts:compnov:bible.genesis:12.15,targum,ls.n48489
313,urn:cts:compnov:bible.genesis:12.15,targum,ls.n46529
313,urn:cts:compnov:bible.genesis:12.15,septuagint,lexent.n15868
313,urn:cts:compnov:bible.genesis:12.15,septuagint,ls.n26064
314,urn:cts:compnov:bible.genesis:12.16,vulgate,ls.n50002
314,urn:cts:compnov:bible.genesis:12.16,vulgate,ls.n46529
314,urn:cts:compnov:bible.genesis:12.16,vulgate,ls.n43940
314,urn:cts:compnov:bible.genesis:12.16,targum,lexent.n15868
314,urn:cts:compnov:bible.genesis:12.16,targum,ls.n46529
314,urn:cts:compnov:bible.genesis:12.16,targum,ls.n43940
314,urn:cts:compnov:bible.genesis:12.16,septuagint,ls.n46529
314,urn:cts:compnov:bible.genesis:12.16,septuagint,lexent.n15868
314,urn:cts:compnov:bible.genesis:12.16,septuagint,ls.n43940
315,urn:cts:compnov:bible.genesis:12.17,septuagint,lexent.n27761
316,urn:cts:compnov:bible.genesis:12.18,vulgate,ls.n13804
316,urn:cts:compnov:bible.genesis:12.18,vulgate,ls.n46529
316,urn:cts:compnov:bible.genesis:12.18,vulgate,ls.n17516
316,urn:cts:compnov:bible.genesis:12.18,targum,ls.n13804
316,urn:cts:compnov:bible.genesis:12.18,targum,ls.n46529
316,urn:cts:compnov:bible.genesis:12.18,targum,ls.n17516
316,urn:cts:compnov:bible.genesis:12.18,septuagint,ls.n13804
316,urn:cts:compnov:bible.genesis:12.18,septuagint,ls.n17516
316,urn:cts:compnov:bible.genesis:12.18,septuagint,ls.n46529
317,urn:cts:compnov:bible.genesis:12.19,vulgate,ls.n13804
317,urn:cts:compnov:bible.genesis:12.19,vulgate,lexent.n15868
317,urn:cts:compnov:bible.genesis:12.19,vulgate,ls.n363
317,urn:cts:compnov:bible.genesis:12.19,vulgate,ls.n50077
317,urn:cts:compnov:bible.genesis:12.19,targum,ls.n13804
317,urn:cts:compnov:bible.genesis:12.19,targum,ls.n46529
317,urn:cts:compnov:bible.genesis:12.19,targum,ls.n17964
317,urn:cts:compnov:bible.genesis:12.19,targum,lexent.n15868
317,urn:cts:compnov:bible.genesis:12.19,septuagint,ls.n13804
317,urn:cts:compnov:bible.genesis:12.19,septuagint,ls.n46529
317,urn:cts:compnov:bible.genesis:12.19,septuagint,ls.n363
317,urn:cts:compnov:bible.genesis:12.19,septuagint,lexent.n15868
318,urn:cts:compnov:bible.genesis:12.20,vulgate,ls.n20077
318,urn:cts:compnov:bible.genesis:12.20,targum,ls.n46529
318,urn:cts:compnov:bible.genesis:12.20,targum,ls.n20077
318,urn:cts:compnov:bible.genesis:12.20,septuagint,ls.n46529
318,urn:cts:compnov:bible.genesis:12.20,septuagint,lexent.n15868
319,urn:cts:compnov:bible.genesis:13.1,vulgate,ls.n20077
319,urn:cts:compnov:bible.genesis:13.1,vulgate,lexent.n15868
319,urn:cts:compnov:bible.genesis:13.1,targum,lexent.n15868
319,urn:cts:compnov:bible.genesis:13.1,septuagint,lexent.n15868
319,urn:cts:compnov:bible.genesis:13.1,septuagint,ls.n13352
320,urn:cts:compnov:bible.genesis:13.2,vulgate,ls.n46529
320,urn:cts:compnov:bible.genesis:13.2,targum,ls.n46529
320,urn:cts:compnov:bible.genesis:13.2,septuagint,ls.n46529
321,urn:cts:compnov:bible.genesis:13.3,vulgate,ls.n46529
321,urn:cts:compnov:bible.genesis:13.3,vulgate,ls.n50442
321,urn:cts:compnov:bible.genesis:13.3,vulgate,ls.n18150
321,urn:cts:compnov:bible.genesis:13.3,targum,ls.n47751
321,urn:cts:compnov:bible.genesis:13.3,septuagint,ls.n46529
321,urn:cts:compnov:bible.genesis:13.3,septuagint,ls.n13352
322,urn:cts:compnov:bible.genesis:13.4,vulgate,ls.n17516
322,urn:cts:compnov:bible.genesis:13.4,targum,ls.n17516
322,urn:cts:compnov:bible.genesis:13.4,septuagint,ls.n17516
323,urn:cts:compnov:bible.genesis:13.5,vulgate,ls.n46529
323,urn:cts:compnov:bible.genesis:13.5,targum,ls.n46529
323,urn:cts:compnov:bible.genesis:13.5,septuagint,lexent.n15868
323,urn:cts:compnov:bible.genesis:13.5,septuagint,ls.n46529
324,urn:cts:compnov:bible.genesis:13.6,vulgate,lexent.n37193
324,urn:cts:compnov:bible.genesis:13.6,vulgate,ls.n6614
324,urn:cts:compnov:bible.genesis:13.6,vulgate,ls.n20088
324,urn:cts:compnov:bible.genesis:13.6,vulgate,ls.n46529
324,urn:cts:compnov:bible.genesis:13.6,targum,lexent.n37193
324,urn:cts:compnov:bible.genesis:13.6,targum,ls.n47146
324,urn:cts:compnov:bible.genesis:13.6,targum,ls.n20088
324,urn:cts:compnov:bible.genesis:13.6,septuagint,ls.n6614
324,urn:cts:compnov:bible.genesis:13.6,septuagint,ls.n20088
324,urn:cts:compnov:bible.genesis:13.6,septuagint,lexent.n37193
325,urn:cts:compnov:bible.genesis:13.7,vulgate,ls.n17516
325,urn:cts:compnov:bible.genesis:13.7,vulgate,ls.n46529
325,urn:cts:compnov:bible.genesis:13.7,vulgate,lexent.n15868
325,urn:cts:compnov:bible.genesis:13.7,vulgate,ls.n20088
325,urn:cts:compnov:bible.genesis:13.7,targum,ls.n46529
325,urn:cts:compnov:bible.genesis:13.7,targum,lexent.n37193
325,urn:cts:compnov:bible.genesis:13.7,targum,ls.n20088
325,urn:cts:compnov:bible.genesis:13.7,targum,ls.n17516
325,urn:cts:compnov:bible.genesis:13.7,septuagint,ls.n17516
325,urn:cts:compnov:bible.genesis:13.7,septuagint,ls.n46529
325,urn:cts:compnov:bible.genesis:13.7,septuagint,ls.n20088
326,urn:cts:compnov:bible.genesis:13.8,vulgate,ls.n13804
326,urn:cts:compnov:bible.genesis:13.8,vulgate,ls.n46529
326,urn:cts:compnov:bible.genesis:13.8,targum,ls.n13804
326,urn:cts:compnov:bible.genesis:13.8,targum,ls.n46529
326,urn:cts:compnov:bible.genesis:13.8,septuagint,ls.n13804
326,urn:cts:compnov:bible.genesis:13.8,septuagint,ls.n46529
327,urn:cts:compnov:bible.genesis:13.9,vulgate,ls.n46529
327,urn:cts:compnov:bible.genesis:13.9,vulgate,ls.n15868
327,urn:cts:compnov:bible.genesis:13.9,vulgate,ls.n47770
327,urn:cts:compnov:bible.genesis:13.9,targum,ls.n46529
327,urn:cts:compnov:bible.genesis:13.9,septuagint,ls.n46529
328,urn:cts:compnov:bible.genesis:13.10,vulgate,ls.n50883
328,urn:cts:compnov:bible.genesis:13.10,vulgate,ls.n50442
328,urn:cts:compnov:bible.genesis:13.10,targum,ls.n46529
328,urn:cts:compnov:bible.genesis:13.10,septuagint,ls.n46529
329,urn:cts:compnov:bible.genesis:13.11,vulgate,ls.n33000
329,urn:cts:compnov:bible.genesis:13.11,vulgate,ls.n14559
329,urn:cts:compnov:bible.genesis:13.11,vulgate,ls.n46529
329,urn:cts:compnov:bible.genesis:13.11,targum,ls.n38618
329,urn:cts:compnov:bible.genesis:13.11,targum,ls.n46529
329,urn:cts:compnov:bible.genesis:13.11,targum,ls.n14559
329,urn:cts:compnov:bible.genesis:13.11,septuagint,ls.n33000
329,urn:cts:compnov:bible.genesis:13.11,septuagint,ls.n14559
329,urn:cts:compnov:bible.genesis:13.11,septuagint,ls.n46529
330,urn:cts:compnov:bible.genesis:13.12,vulgate,ls.n20088
330,urn:cts:compnov:bible.genesis:13.12,vulgate,ls.n29751
330,urn:cts:compnov:bible.genesis:13.12,vulgate,ls.n46529
330,urn:cts:compnov:bible.genesis:13.12,targum,ls.n20088
330,urn:cts:compnov:bible.genesis:13.12,targum,ls.n47751
330,urn:cts:compnov:bible.genesis:13.12,septuagint,ls.n20088
331,urn:cts:compnov:bible.genesis:13.13,vulgate,ls.n46529
331,urn:cts:compnov:bible.genesis:13.13,targum,ls.n46529
332,urn:cts:compnov:bible.genesis:13.14,vulgate,ls.n13804
332,urn:cts:compnov:bible.genesis:13.14,vulgate,ls.n14559
332,urn:cts:compnov:bible.genesis:13.14,vulgate,ls.n46529
332,urn:cts:compnov:bible.genesis:13.14,vulgate,lexent.n15868
332,urn:cts:compnov:bible.genesis:13.14,vulgate,ls.n50883
332,urn:cts:compnov:bible.genesis:13.14,vulgate,ls.n33000
332,urn:cts:compnov:bible.genesis:13.14,targum,ls.n13804
332,urn:cts:compnov:bible.genesis:13.14,targum,ls.n14559
332,urn:cts:compnov:bible.genesis:13.14,targum,ls.n46529
332,urn:cts:compnov:bible.genesis:13.14,targum,lexent.n15868
332,urn:cts:compnov:bible.genesis:13.14,targum,ls.n33000
332,urn:cts:compnov:bible.genesis:13.14,septuagint,ls.n13804
332,urn:cts:compnov:bible.genesis:13.14,septuagint,ls.n14559
332,urn:cts:compnov:bible.genesis:13.14,septuagint,ls.n46529
332,urn:cts:compnov:bible.genesis:13.14,septuagint,lexent.n15868
332,urn:cts:compnov:bible.genesis:13.14,septuagint,ls.n33000
333,urn:cts:compnov:bible.genesis:13.15,vulgate,ls.n14599
333,urn:cts:compnov:bible.genesis:13.15,targum,ls.n14599
333,urn:cts:compnov:bible.genesis:13.15,targum,lexent.n15868
333,urn:cts:compnov:bible.genesis:13.15,septuagint,ls.n14599
333,urn:cts:compnov:bible.genesis:13.15,septuagint,lexent.n15868
334,urn:cts:compnov:bible.genesis:13.16,vulgate,ls.n17516
334,urn:cts:compnov:bible.genesis:13.16,vulgate,lexent.n37193
334,urn:cts:compnov:bible.genesis:13.16,vulgate,ls.n31413
334,urn:cts:compnov:bible.genesis:13.16,targum,ls.n37010
334,urn:cts:compnov:bible.genesis:13.16,targum,ls.n46529
334,urn:cts:compnov:bible.genesis:13.16,targum,ls.n31413
334,urn:cts:compnov:bible.genesis:13.16,septuagint,ls.n17516
334,urn:cts:compnov:bible.genesis:13.16,septuagint,lexent.n37193
